image_path,CAPTION,DETAILED_CAPTION,MORE_DETAILED_CAPTION
/home/huqianghui/florence_inference-finetune/人物图/玩手机/混淆图/VCG41N1213480801.jpg,{'<CAPTION>': 'A young girl sitting at a desk using a computer.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl sitting at a desk in front of a computer, with a monitor, keyboard, and mouse on the table. To the right of the desk is a chair, and in the background there are bookshelves filled with books and a wall. There is also a watermark on the image.'}",{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl sitting at a desk in front of a computer. She is wearing a white t-shirt and has long dark hair. The girl is looking down at the keyboard with a focused expression on her face. The computer screen is turned on and the keyboard is white. There is a bookshelf in the background and a window with curtains on the left side of the image. The image appears to be taken in a home office or study area.'}
/home/huqianghui/florence_inference-finetune/人物图/玩手机/混淆图/VCG211352322602-CLI.jpg,{'<CAPTION>': 'A little girl sitting at a desk with a computer keyboard.'},{'<DETAILED_CAPTION>': 'The image shows a little girl sitting at a desk with a computer keyboard in front of her. She is wearing a pink dress and has a cheerful expression on her face. The background is white and there is a watermark on the right side of the image.'},"{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young girl, probably around 2-3 years old, sitting at a desk with a computer keyboard in front of her. She is wearing a pink sweater and has long dark hair with bangs. The girl is smiling widely and appears to be happy and excited. The background is white and there is a logo on the right side of the image that reads ""VCG"".'}"
/home/huqianghui/florence_inference-finetune/人物图/玩手机/混淆图/VCG41N1317423516.jpg,{'<CAPTION>': 'A little girl wearing glasses writing in a notebook on the floor.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl wearing glasses, sitting at a table with a book open in front of her. She is writing in the book with a pencil, and there are various objects scattered around her. In the background, there is a tent, decorative flags, and a wall.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl, probably around 6-7 years old, sitting at a table and writing in a notebook. She is wearing a pink sweater and glasses and has a big smile on her face. The notebook is open and she is holding a pencil in her right hand. There are several colored pencils scattered around the table, including pink, blue, green, and yellow. In the background, there is a yellow teepee and a string of colorful pennants hanging from the ceiling. The overall mood of the image is cheerful and playful.'}"
/home/huqianghui/florence_inference-finetune/人物图/玩手机/混淆图/VCG41N1338674798.jpg,{'<CAPTION>': 'A young boy sitting at a desk writing on a piece of paper.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk, writing on a piece of paper with a pen. On the desk there is an alarm clock, a lamp, and other objects. To the right of the desk is a board attached to the wall, and in the background there are lights and a door.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk in a classroom. He is wearing a blue t-shirt and is focused on writing on a piece of paper with a pen. On the desk, there is a laptop, a clock, and a desk lamp. The background is blurred, but it appears to be a dimly lit room with wooden walls and a window. The boy seems to be deep in thought as he writes.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG211169011915.jpg,{'<CAPTION>': 'A young boy sitting at a desk with his head in his hands.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with his head in his hands, wearing a white and blue t-shirt. On the desk in front of him are several books, and in the background there is a blackboard attached to the wall with something written on it.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk in a classroom. He is wearing a blue and white striped t-shirt and has short dark hair. He has his hand on his chin and is resting his chin on his hand, as if deep in thought. In front of him, there is an open book on the desk. The background shows a blackboard and a bulletin board with various school supplies. The boy appears to be focused on his work.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG211319742219.jpg,{'<CAPTION>': 'A young boy yawning while sitting at a desk in front of a blackboard.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with his head in his hands, yawning. On the desk in front of him is a book, and in the background there is a board attached to the wall, a globe, and a window. There is also a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk in a classroom. He is wearing a blue shirt and a white vest with a black and white checkered pattern. He has his eyes closed and his mouth open, as if he is yawning or yawning. His hand is resting on his chin and he appears to be deep in thought. In front of him, there is a notebook and a pen on the desk. In the background, there are bookshelves and a blackboard on the wall. A globe is visible on the right side of the image.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG211321950434.jpg,{'<CAPTION>': 'A young boy holding his glasses up to his eyes.'},{'<DETAILED_CAPTION>': 'The image shows a young boy wearing glasses standing in front of an eye chart. He is holding the glasses in his hands and there is a watermark on the right side of the image.'},"{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy standing in front of an eye chart. He is wearing a grey jacket and a white t-shirt. The boy has short black hair and is holding a pair of blue-framed glasses over his eyes. He appears to be deep in thought, with his eyes closed and his hands resting on his temples. The eye chart behind him is white with black numbers and symbols. The background is plain white.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG41N1414022954.jpg,{'<CAPTION>': 'A young boy sitting at a desk with a laptop computer.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with a laptop computer in front of him, writing on a piece of paper with a pen. There is a watermark on the right side of the image.'}","{'<MORE_DETAILED_CAPTION>': ""The image shows a young boy sitting at a desk with a laptop in front of him. He is wearing a white shirt and appears to be focused on his work. The laptop screen is turned on and the boy is holding a pen in his right hand. On the desk, there are several papers and a notebook. The boy's eyes are closed and his head is resting on one of the papers. The background is blurred, but it seems like he is in a classroom or study area.""}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG211500774889.jpg,{'<CAPTION>': 'A young girl sitting at a desk with her head resting on her hand.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl sitting at a desk with her head resting on her hand, looking intently at a tablet computer. On the desk in front of her is a book and a pencil, and to her right is a monitor. In the background, there are windows and a wall.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl sitting at a desk with her head resting on her hand. She is wearing a black and white striped shirt and has a pink pencil next to her. On the desk, there is a laptop and a piece of paper. The girl appears to be deep in thought, with a serious expression on her face. In the background, there are windows and a computer monitor.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG4178773202.jpg,{'<CAPTION>': 'A young boy sleeping on a desk with his head on a book.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sleeping on a desk with his head resting on a piece of paper, surrounded by books and pens. In the background, there is a board with a watermark on it.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sleeping on a desk in a classroom. He is wearing a white shirt and has his head resting on his hands. His eyes are closed and his head is tilted back, as if he is deep in thought. On the desk in front of him, there is a notebook and a pen. In the background, there are other students sitting at their desks and a blackboard with colorful drawings on it. The overall mood of the image is peaceful and relaxed.'}"
